text;labels
mirei no muro duas silhuetas, bem carentes, bem caretas, KÉK SENTES, BORBULETAS;1
ah sim, mas depois vêm dizer q 'os sacrificios estão a valer  a pena'... q mais 48 mil arranjaram emprego por 300 euros...;0
Ando muito cansada;1
"Walking Dead hoje, por isso tenho que me despachar a estudar para depois à noite estar ""livre""";1
# Milhares na última despedida ao general Giap http://t.co/hgo4tUVzq0 Ler http://t.co/MElaZFAN53;0
@joanaftdias Eles estao no RU poor isso;1
acho que encontrei alguém que concorda comigo em relação à bipolaridade ahah;1
@naaaasantos Eu sei que sim, e acredita que vou fazer por isso!;0
"@joelysandra bem lembrado ;)";0
pronto, o trabalho já está feito ! toca a ir estudar ingles;0
@cjmata convém...;1
@almaradona Nós salvamos-te;0
as vezes sinto falta de coisas que nunca pensei sentir;1
RT @almaradona fernando savater (filósofo e extraordinário pedagogo da filosofia e da política), sobre camus: http://t.co/MvjWo7koza;1
@DiogoGeada lá se ia o sexy panda ahah;1
Gostei de um vídeo @YouTube http://t.co/WxXAI5RHn6 Cancan (Monsieur Sainte Nitouche) Clip Officiel;1
Pura e cristalina de elevada qualidade! http://t.co/iJ6AaoSEfK;0
@MartaVranceanu RECEBIDO OBRIGADA PUTA LINDA;0
Não tenho culpaaaaaaaaa;1
preciso urgentemente de falar com ela;1
@luanaprudente_ népia, mas eu já tinha falado com ele sozinho, e aí ele falou baixo kkkkk;0
RT @MPCPE: Governador de Minas usa helicóptero do Estado para buscar filho em festa https://t.co/1y2rS0Ifjv;1
boa tarde;0
22:22 Porque me fazes isto ?;1
Falar não é assim tão fácil como dizem.;1
Saudades Metallica 2010 e Metallica 2012.;0
Oh miuda, engole masé a maquilhagem, para ver se ficas mais bonita por dentro.;0
RT @SalvasMartinha: Não digam OMG nas redes sociais. Faz-me sentir Neandertal em frente de 2013.;1
Olha, o Porto perdeu. Obrigado Fernando Alexandre, provável primo do Renato Alexandre.;1
boa noite 1bj;0
"# Cavaco ""pertence ao bando"" do Governo de Passos http://t.co/kkITlUB7NK Ler http://t.co/MElaZFAN53";1
Dominando Fernando Pessoa 👌🔕📚✏️ http://t.co/IPJYHbQ95p;1
@GodMars não recebi nada D:;1
RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…;1
"""Mas só quem vive e sente sabe a 100 por cento a dor da agonia de deixar partir alguém de quem se adora""";0
"#QuandoEraPuto era pita o.o 
Ahaha nepia , fazia merda xD
Ps: ainda faço. kkk";0
Uma tarde passada perto da natureza... Como é que foi o seu dia? :) http://t.co/YHmgJzFNVT;1
# Apoiada por Marinho Pinto, Elina Fraga eleita bastonária dos advogados http://t.co/iREmor2iRF Em http://t.co/MDmhqgtnSp;1
Ahahahah... o que eu reparei agora.;0
Ele lembrou-se de mim, so sweet;1
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/OrUtrH7mmK https://t.co/Hx2V9qUErZ;0
Lanche à Portuguesa no Tivoli Seteais http://t.co/0F8jE2cLaq;1
Golo de Adrian Lopez. Atlético marca em Sao Petersburgo. Bom resultado (parcial) para o FC Porto.;0
RT @MichaelChris61: Minas é uma bosta na política, me dá vergonha esse meu Estado. https://t.co/WeaR2qyOwX;1
Posso passar um dia no shopping sem comprar nada, até que entro na Zara.;1
Sofitel Lisbon Liberdade tem nova directora comercial | Publituris http://t.co/z0oQuvM79Y;1
@sofscobain fico à espera desse convite;1
@silvia_alex era :) mas de um número q eu não conhecia quando eu lhe disse que n era eu ela respondeu anita e fez-se luz :);0
Mulher é presa por tráfico de Drogas em operação da Policia Civil em Muriaé, MG... https://t.co/jeKR58OrIj;0
o 1º será de minecraft e o 2º de Fifa 14 a continuação da nossa série no Ultimate Team =);0
@FabioASGuerra pára de fazer spam ao meu conectar, sff!;1
@IgorTorres2745 deixa de ser gay,vê o snapchat que te mandei muahaha;0
Adoro gozar com os stores;0
♥ bom diiiia ♥;0
RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ;1
RT @beatrizppbrito: É triste mas aprendi que o facto de eu fazer tudo por alguém não significa que esse alguém faça algo por mim.;1
Veja as imagens e o vídeo da sessão comemorativa do 35.º Aniversário da FCSH! http://t.co/7YxKXX42tq;0
@vla2a @JoaoMigol21 @TbruAlexandra vais ver o benfica no estadio ?;0
@brunaamills amando;0
E voltou esta coisa do BES Photo http://t.co/H3yUR9RvRb;1
O Hitler, tambem nacionalisou tudo! Tratou os investidores como cães. Prometeu o mundo aos trabalhadores. como faltou dinheiro... a guerra!;1
@CaveirinhaNegra  estou a ensaiar crlho ahahahshsh;0
Operação contra furto e roubo é realizada em Patos de Minas: Ação tem objetivo de repreender crimes em Presidente…… https://t.co/6a6mH49rfz;0
@andrefcoliveira às vezes a nossa companhia é melhor que a dos outros.;0
"RT @KikoisHot: Como te preparares para um Exame:
1. senta-te 
2. chora";1
"Aqui está mais um fantástico giveaway! Temos 10 (!!) ""Anneexperience Kit"" para sortear pelas leitoras do blog!... http://t.co/LLLc2ZXNd6";1
@Pinilla84 estilo calado na altura.;0
"Em Torres Vedras está tudo a postos para vos receber!
Querem vir? http://t.co/KG4Sh6AuLh";1
Tenho mesmo de começar a estudar senão não passo este ano..;1
#Portugal Grande Lisboa: 225 jovens em risco esperam colocação em instituições de... http://t.co/STZC9QzVqT Em http://t.co/MDmhqgtnSp;1
Ja nao vinha ao twitter á imenso tempo;1
@umapelidofofo será que sim ?;1
"Pausa pra uma gelada em Lisboa... @ Alentejo Pao, Azeite &amp; Alho http://t.co/xvCsrJJfBZ";0
Eu sou todo do Rock Alternativo e Experimental mas consigo estar horas a ouvir música clássica, ou bossa nova, ou electrónica, ou hip hop...;0
sai do carro e vieram logo 4 pessoas dar-me os parabens, eu nem sequer tinha chegado à rua da escola ahahah;0
"Adicionei como favorito um vídeo @YouTube de @omgitsalia http://t.co/8uriSUtBs5 GHOSTS ""BLITZ"" Gameplay - LIVE w/ Ali-A! - (Call of";1
RT @PatriciaCarreto: odeio quando me dizem coisas a brincar só para me baixar a auto-estima;1
Vou buscar o carregador e os fones.;0
@vanessa_sofiaa eu tou bem, que tens? (nao faz mal);1
@VanessaBraz8 acho q sim flor;0
@rafongalinda as de cá vir...;1
O tumblr não funciona :c;1
HELLO tuitares...,quantos minutos faltam? No iPhone ainda faltam 10;1
Odeio receber chamadas anonimas;1
so por isso eu nao gosto;1
Eu nao pedi nada aos meus pais no natal...eu nao vejo o natal como prendas mas sim como um momento em familia;1
"Manchester United vence líder Arsenal:  
O Manchester United venceu hoje o líder Arsenal, por 1-0, em jogo ref... http://t.co/WvAPjplL89";1
"Publiquei 35 fotos no Facebook no álbum ""35 incríveis murais grafitados pelo mundo!!!"" http://t.co/wY9kex1YwN";1
@nunonogueiraa acordas-te cedo bby;1
Governo de Minas deveria pedir a Istoé que apresente documentos que comprovem a manchete helicópteros de Pimentel.Ô gente chega de manobra;1
"ÚLTIMAS HORAS para enviar o seu filme para a 5ª edição do FESTin. O prazo termina amanhã, 30 de Novembro.

Este... http://t.co/PQ36RKKVmK";1
Para quê que eu preciso da merda de uma conta no Google+ para comentar no Youtube?;1
RT @vemprarua: Arroz de terceira!     BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/SZtiWxZtKt;1
#10DefeitosMeus sou uma merda x10;1
RT @Caro_olyna: Nunca magoes uma pessoa que é capaz de fazer tudo por ti.;1
eu ate paro de responder preocupo-me demais;1
@AgataClerigo faz congelada. directo @sasealves;0
Sandálias em pele, Zilian http://t.co/vhYPE6vzYs;1
Fico tão feliz quando as pessoas me dão os bons dias, a sério;0
o meu joelho ta uma vergonha, por causa do jogo;0
Eu tenho uma grande pancada por músicas de Natal, a serio;0
"*Estamos a falar sobre tudo menos sobre algo da aula* (o professor olha) ""STÔR ESTAMOS A FALAR DA MATÉRIA, JURO"" aham.....";0
@JMCDINIS opa o google diz q é assim :p;0
Fui um bocado mazinha né?;0
Ando a tentar engatar uma francesa. Quero internacionalizar a minha picha.;1
Se conseguisse ir a massama hj c a @VandaGarrido é q era;0
Profissionais da saúde trabalham sem descanso para vacinar contra febre amarela em Minas https://t.co/AWRPbkxntm https://t.co/NB2AWUmdtG;0
RT @DiogoCarneiro28: Odeio pessoas que não sabem ouvir e pensam que têm sempre razão.;1
"RT @goofy_ana: @AguiarMarli Obrigada meu amor *_* Muitos beijinhos &lt;3";0
@martimfigueira tens que esperar para ver ahah;0
Boas tardes.;0
RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv;1
RT @Beatrizspd: levei bué comida, não comi quase nada;1
Gostava de ser como as mulheres do norte;0
The Strokes - Last Nite: http://t.co/R9aLGuCAad via @youtube Que música;1
Boa Tarde;0
@riczjrsantos e dos FOALS, epá, que merda.;1
ATP dá a conhecer património religioso do Norte http://t.co/wae9r7Rj59;1
@underskiin Eu costumo ser portador da que é originada pela falta de cafeína...;0
@FonsecaDoce HAHAHAH , até tou com medo de la voltar porra;1
#Descontos #Estoril #Reveillon #Promoções Reveillon em Cascais e Estoril 2014 - Promoção Passagem de Ano em Hotéis http://t.co/3LaiyqQn38;1
Mais uma manhã de segunda-feira movimentada para o Voe Minas Gerais! Até às 9h10, já tivemos 8 voos cobrindo nosso Estado!;0
@correcto se amanhã chego cá e a minha caneca de Oxford tá suja de gelado, parto-te a cara à chapada.;1
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
há coisas que não fazem o mínimo sentido;1
@MargaridaSS6 eles quem?;0
@eddemarques ya mas é dificil não nos preocupar-mos com quem ja nos foi tudo e agora é nada, é dificil deixar-mos que amamos fazer merda;1
Quando a minha Mae diz o meu nome todo ou fiz algo errado ou ela confundiu alguma coisa isso é certo;1
@raquelgrey , há casacos na primark, com orelhas, que ias gostar.;0
"@lolpatriciamc Eu tbm casava cntg amor... &lt;3&lt;3&lt;3&lt;3";0
porque é que tenho teste amanhã;1
@catar1namoon mesmo secante;0
Gostei de um vídeo do @YouTube de @feromonas_ http://t.co/UzH0hVS9eu A Nova Série? - Era do Futuro: Minecraft #1?;0
Bom jogo que estamos a ter na Luz.;0
RT @Dids_md: Sou daquelas pessoas que se estão sempre a ver ao espelho;1
Manda mensagem A..;0
"Vou ver o programa ""como mascar 15 caixas de chiclets em 90 minutos...";0
RT @orlandotambosi: Presídio privado em Minas Gerais nunca teve rebeliões https://t.co/JD9zkdrR6S;0
o zé disse que eu era fixe e uma boa amiga, para ele falar bem de mim só devia estar bebado;1
RT @Gisaieira: Vereador preso vai receber salário de R$ 9 mil em Caratinga - Politica - Estado de Minas https://t.co/XNsAkX4bT2;1
"odeio uma música

*1 mês depois*

adoro a música";1
boa tarde;0
Boa noite gente;0
Sim, amanha tenho teste de matemática e etou a pernoitar q é uma coisa que u adoro;0
Odeio isto. Tou a 30min a espera caralho.;1
Banco JN Morgan Chase vai pagar uma multa de 9,5 milhões de euros ao Governo dos Estados Unidos http://t.co/PdQ2ZeSuSF;1
EU NÃO QUERO SABER;1
RT @gongasmoniz: @MarisaSofs entao nao o faças :o;1
pó dos livros: Providência Cautelar contra Livrarias Bertrand e L... http://t.co/00V6pjjJtl;1
Bruno Marsssssss omg amo-ooooo s2s2s2s2s2s2s2;0
@SouFishe e a tua mae???;0
PORTUGAL CAMPEÃO DO MUNDO EM SUB-20 DE HÓQUEI s2;0
RT @Raqcos: #BomDia #bomdiabrasil #goodmorning #bomdiaportugal cansada de esperar o bus :( alguém me salva ?;1
Avó que é avó, oferece-te toda a comida que tem em casa.;0
A inspiração do dia é esta campanha brilhante para assinalar o Dia internacional das pessoas com deficiência.... http://t.co/0fWlmpq06f;1
eu antigamente era mel, hoje tornei-me em vinagre;1
Mãe, não me queres oferecer uns merrell novos ?;1
Aqui em MG, tem ex governador condenado há mais de 20 anos de prisão, se fosse um PAÍS, onde ele estaria?;1
"@Paulimbh Pq minas tem produzido tanta merda na politica ultimamente?
Isso envergonha todo estado nao só o babaca que foi eleito.";1
@ArLindaSemAr Tirando o linda acho que o teu nome devia ser só ar sem o linda;1
eu já estou acostumada a ser segunda opção de algumas pessoas, mas mesmo assim ainda é um choque para mim sentir isso.;0
Prefeitura amplia horário de vacinação após caso de febre amarela em Poços https://t.co/wlITtIVE5O https://t.co/pqYj12XHIs;0
RT @CatarinaaSilva1: porque que nunca acordo com uma sms , tua ?;1
Gostei de um vídeo do @YouTube de @noturnoplay http://t.co/HrSrJgxjSm Spore 2ª Temporada #03 - Tá tudo dominado // Saímos do;1
O presente cheio de recordações.;0
Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/dCdjFaFvyI by #AlbertoCVillar via @c0nvey;1
FUTEBOL...ÚLTIMA HORA....LIGA DOS CAMPEÕES...BENFICA MASSACRA OLIMPIAKOS,NA GRÉCIA,DESPERDIÇA MUITAS CHANCES E... http://t.co/FUCr6S64FY;1
Vacinação contra febre amarela é intensificada na zona rural de Uberaba https://t.co/a0F48Fjocl by #bemestar via @c0nvey;0
se não fosse a sério, não o teria feito;1
RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl;0
RT @MafaldaFilipa2: @titiojaime Não sou nada!;1
Omg mas senti a falta da Faísca :-(;1
Bebi café e acalmei. Não devia de ser ao contrário?!;0
Detesto desistir das coisas assim tão facilmente mas é porque já não aguentava mais;1
@EmaCRamos Já foi a campanha?;0
Quando quero sou tão querida nossa.;0
"Campeã!!!
RIP http://t.co/joDrIGlrQd";0
@PMMG190 - Traficante é preso pela Polícia Militar https://t.co/zuEjuDW7xS;0
estou com uma cara de morte;1
"LISBOA 12º
FINAL DE TARDE... http://t.co/ejhYC9pcTn";1
Adoro ir para o tumblr da nata para ouvir a playlist;0
Hoje tou mm naqueles dias que não tenho paciência para ninguém, não falem comigo sobre nada;0
Começar a manhã a ouvir o camilo lourenço, há pior?;1
Muito cá de casa – Poesia de Miguel de Castro http://t.co/NR2cOfpxLh;1
"OLHARES 
Para quem não tem NADA, uma pequena ajuda é TUDO. http://t.co/9ObEhd31RI";1
faltam 2dias para fazer 3 mesinhos iihihih;0
@PMMG190 - Itajubá: PM prende autores de roubo a transeunte https://t.co/rFg6XkE3Xr;0
@topimodel69 queima essa merda;1
@undertheground pode ser perigoso aquilo é estreito;1
tou a comer brownie feito por mim, apenas amem-me;0
aí lol amanhã é fitnessgram;0
odeio q me falem mal, qd me esforço para dar o braço a torcer e flr c a pessoa, vai la p crl sff;1
@Joaokaka1 claro agora a culpa é minha , ai;1
Rio faz bloqueio contra febre amarela em municípios na divisa com Minas Gerais https://t.co/k9uDclJwLu https://t.co/hGyiz31KOg;0
Caminhoneiro suspeito de forjar roubo de carga é preso em Araxá https://t.co/BmDYX1WxvE https://t.co/gbkBJ7t8o8;0
devem ter alguma coisa contra os meus trabalhos é que não me deixam fazê-los;1
Até amanha;1
a @CrazyCreep00 e a @AnaUnicornios são tão parecidas que até é creepy '-';1
sim, não há crescimento, com estagnação por todo o lado, mas o risco de deflação é remoto...;1
hoje interno-me por 24H;1
"Precisam de ser ""maltratadas"" para darem valor.";1
@pedrosousa2700 odeio-te :'(;1
Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/z9Fg85nzEd;0
merda, estou outra vez viciado em carnonga.;1
Devia me afastar do twitter porque custa-me tanto ver como ainda estou mal e tu estás noutra já;1
Em calamidade financeira, governo de MG compra dois helicópteros | https://t.co/KXo5JEO5dL https://t.co/L2OK2M5MlP;1
"200 acadêmicos assinam carta a favor de biografias não autorizadas: Leia manifesto ""Liberdade para as biografi... http://t.co/Xz8kukoAPu";1
Adoro o nome maria;0
quero gomas :C;1
#10FactsAboutMe não gosto desta hashtag.;1
RT @KoolAidFred: A no e o brito estão a ter a conversa mais porca;1
Estou bem disposta hoje nem sei porque.;0
@Carolinasrv fofa, mostrar o corpinho FTW;1
A viktorya deu-me tipo, a melhor informação que eu podia receber agora;0
RT @21nunogomes: Parabéns amigo! @luisaozagueiro golaço!;0
Adicionei como favorito um vídeo @YouTube http://t.co/DIxyZ0wckB Ronaldinho ● The Most Skillful Player Ever ● Brazil;1
Epa, ó @DiogoBeja depois do programa de hoje exijo um programa em Alvalade!;1
Nada é impossível (:;0
RT @Nelson_Andradee: É impossível a minha turma ficar toda calada mais de 1 min;1
RT @omalestafeito: Leões do mar , nobre povo...- não fica mal;0
"mas alguém pôs numa cadeira de uma sala assim 'arroz &gt; esparguete ' e eu não sei se era para mim";1
"Qual foi o jornal que fez a capa: ""Obrigado Roberto""";0
até às 6 e 30 :((((((((((;1
@ines_costa2 só vi mesmo aquele :(;1
O facebook actualiza para corrigir erros // dá erro a instalar;0
#SeAndasNaIbn conheces a feia da D.Florinda;0
RT @CatariinaN: Crise econômica-financeira, instabilidade política e descontentamento populacional, ditadura de João Franco e o regicídio;1
acordei de mau humor graças à minha rica mãe;1
RT @diegoreporter: Por favor meus amigos mineiros, o que falta para tirarem este corrupto do comando de Minas Gerais?? https://t.co/RX4U04J…;1
"RT @B_Maia91: Tenho mais habilidade para perder seguidores que o Sporting para perder derbys
#CarregaBenfica";1
Boa Tardeee :D;0
unf , tou tão atrasada , omg , já devia estar no bus , mas ainda estou no comboio , em Monte Abrãao .. fuck !;1
@leonorgcc @RenasVilas oh tamos a gozar contigo tem la calma ahahah;0
o meu twitter está a ganhar pó, tal como a minha casa inteira porque está em obras, por isso é que não tem dado jeito vir aqui;1
"[EVENTO MPL]
Se é um apaixonado da condução, não perca esta oportunidade! Um dia cheio de velocidade, adrenalina... http://t.co/g6vmqSOYZm";0
